../mahout/mahout-0.1/,../mahout/mahout-0.5/,AVG Mod,10.5457148289%,,../mahout/mahout-0.5/,../mahout/mahout-0.10.0/,AVG Mod,5.01627419355%,,../mahout/mahout-0.10.0/,../mahout/mahout-0.12.2/,AVG Mod,0.0852794361526%
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/TestOrderedIntDoubleMapping.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/TestRandomAccessSparseVector.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/TestSequentialAccessSparseVector.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/TestSingularValueDecomposition.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/TestSparseColumnMatrix.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/TestSparseMatrix.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/TestSparseRowMatrix.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/TestVectorView.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/VectorListTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/VectorTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/als/AlternateLeastSquaresSolverTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/decomposer/SolverTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/decomposer/hebbian/TestHebbianSolver.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/decomposer/lanczos/TestLanczosSolver.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/jet/random/DistributionChecks.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/jet/random/ExponentialTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/jet/random/GammaTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/jet/random/NegativeBinomialTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/jet/random/NormalTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/jet/random/engine/MersenneTwisterTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/jet/stat/GammaTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/jet/stat/ProbabilityTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/stats/LogLikelihoodTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/stats/OnlineExponentialAverageTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/math/src/test/java/org/apache/mahout/math/stats/OnlineSummarizerTest.java,+,,,,,,,,,,,
C:/Users/jtshu/Documents/Research/mahout/mahout-0.1/mahout-0.1/taste-web/src/main/java/org/apache/mahout/cf/taste/web/RecommenderServlet.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/taste-web/src/main/java/org/apache/mahout/cf/taste/web/RecommenderServlet.java,m,1.386%,,,,,,,,,,
C:/Users/jtshu/Documents/Research/mahout/mahout-0.1/mahout-0.1/taste-web/src/main/java/org/apache/mahout/cf/taste/web/RecommenderSingleton.java,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/taste-web/src/main/java/org/apache/mahout/cf/taste/web/RecommenderSingleton.java,m,0.279%,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/taste-web/src/main/java/org/apache/mahout/cf/taste/web/RecommenderWrapper.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/benchmark/VectorBenchmarks.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/clustering/cdbw/CDbwEvaluator.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/clustering/conversion/InputDriver.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/clustering/conversion/InputMapper.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/clustering/conversion/meanshift/InputDriver.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/clustering/conversion/meanshift/InputMapper.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/clustering/evaluation/ClusterEvaluator.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/clustering/evaluation/RepresentativePointsDriver.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/clustering/evaluation/RepresentativePointsMapper.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/clustering/evaluation/RepresentativePointsReducer.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/clustering/lda/LDAPrintTopics.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/text/ChunkedWriter.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/text/MailArchivesClusteringAnalyzer.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/text/PrefixAdditionFilter.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/text/SequenceFilesFromCsvFilter.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/text/SequenceFilesFromDirectory.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/text/SequenceFilesFromDirectoryFilter.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/text/SequenceFilesFromMailArchives.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/text/TextParagraphSplittingJob.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/Bump125.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/SequenceFileDumper.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/clustering/ClusterDumper.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/eval/DatasetSplitter.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/eval/InMemoryFactorizationEvaluator.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/eval/ParallelFactorizationEvaluator.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/RowIdJob.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/TermEntry.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/TermInfo.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/VectorDumper.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/VectorHelper.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/arff/ARFFIterator.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/arff/ARFFModel.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/arff/ARFFType.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/arff/ARFFVectorIterable.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/arff/Driver.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/arff/MapBackedARFFModel.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/csv/CSVVectorIterator.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/io/DelimitedTermInfoWriter.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/io/SequenceFileVectorWriter.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/io/TermInfoWriter.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/io/TextualVectorWriter.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/io/VectorWriter.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/lucene/CachedTermInfo.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/lucene/ClusterLabels.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/lucene/Driver.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/lucene/LuceneIterable.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/lucene/LuceneIterator.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/lucene/TermInfoClusterInOut.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/lucene/TFDFMapper.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/main/java/org/apache/mahout/utils/vectors/lucene/VectorMapper.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/test/java/org/apache/mahout/clustering/TestClusterDumper.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/test/java/org/apache/mahout/clustering/TestClusterEvaluator.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/test/java/org/apache/mahout/clustering/cdbw/TestCDbwEvaluator.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/test/java/org/apache/mahout/clustering/dirichlet/TestL1ModelClustering.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/test/java/org/apache/mahout/text/MailArchivesClusteringAnalyzerTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/test/java/org/apache/mahout/text/SequenceFilesFromMailArchivesTest.java,+,,,,,,,,,,,
 ,C:/Users/jtshu/Documents/Research/mahout/mahout-0.5/mahout-0.5/distribution/target/mahout-distribution-0.5-src/mahout-distribution-0.5/utils/src/test/java/org/apache/mahout/text/TestSequenceFilesFromDirectory.java,+,,,,,,,,,,,
